,name,time_elapsed,total_iteration,a_star_executions,total_cost,path_length,heuristic,map,diagonal_movement,num_security_guards,smart_path_finding
519,08062022_Testmap_weighted_50_diagonal_Chebyshev_9,0.66,107,107,804,108,Chebyshev,Testmap_weighted_50,True,10,False
520,08062022_Testmap_weighted_50_no_diagonal_None_0,0.56,100,100,908,101,None,Testmap_weighted_50,False,10,False
521,08062022_Testmap_weighted_50_no_diagonal_None_1,0.64,98,98,850,99,None,Testmap_weighted_50,False,10,False
522,08062022_Testmap_weighted_50_no_diagonal_None_2,0.85,134,134,13311,135,None,Testmap_weighted_50,False,10,False
523,08062022_Testmap_weighted_50_no_diagonal_None_3,0.83,116,116,838,117,None,Testmap_weighted_50,False,10,False
524,08062022_Testmap_weighted_50_no_diagonal_None_4,0.87,120,120,957,121,None,Testmap_weighted_50,False,10,False
525,08062022_Testmap_weighted_50_no_diagonal_None_5,0.81,112,112,3848,113,None,Testmap_weighted_50,False,10,False
526,08062022_Testmap_weighted_50_no_diagonal_None_6,0.58,96,96,3887,97,None,Testmap_weighted_50,False,10,False
527,08062022_Testmap_weighted_50_no_diagonal_None_7,0.66,108,108,1096,109,None,Testmap_weighted_50,False,10,False
528,08062022_Testmap_weighted_50_no_diagonal_None_8,0.78,124,124,4367,125,None,Testmap_weighted_50,False,10,False
529,08062022_Testmap_weighted_50_no_diagonal_None_9,0.62,106,106,798,107,None,Testmap_weighted_50,False,10,False
530,08062022_Testmap_weighted_50_no_diagonal_Manhattan_0,0.53,100,100,3803,101,Manhattan,Testmap_weighted_50,False,10,False
531,08062022_Testmap_weighted_50_no_diagonal_Manhattan_1,0.53,100,100,3747,101,Manhattan,Testmap_weighted_50,False,10,False
532,08062022_Testmap_weighted_50_no_diagonal_Manhattan_2,0.61,98,98,1012,99,Manhattan,Testmap_weighted_50,False,10,False
533,08062022_Testmap_weighted_50_no_diagonal_Manhattan_3,0.74,98,98,3955,99,Manhattan,Testmap_weighted_50,False,10,False
534,08062022_Testmap_weighted_50_no_diagonal_Manhattan_4,0.77,110,110,999,111,Manhattan,Testmap_weighted_50,False,10,False
535,08062022_Testmap_weighted_50_no_diagonal_Manhattan_5,0.83,104,104,916,105,Manhattan,Testmap_weighted_50,False,10,False
536,08062022_Testmap_weighted_50_no_diagonal_Manhattan_6,1.66,152,152,10051,153,Manhattan,Testmap_weighted_50,False,10,False
537,08062022_Testmap_weighted_50_no_diagonal_Manhattan_7,0.83,100,100,1073,101,Manhattan,Testmap_weighted_50,False,10,False
538,08062022_Testmap_weighted_50_no_diagonal_Manhattan_8,0.89,110,110,1035,111,Manhattan,Testmap_weighted_50,False,10,False
539,08062022_Testmap_weighted_50_no_diagonal_Manhattan_9,0.76,100,100,921,101,Manhattan,Testmap_weighted_50,False,10,False
540,08062022_Testmap_weighted_50_no_diagonal_Euclidean_0,1.18,108,108,3866,109,Euclidean,Testmap_weighted_50,False,10,False
541,08062022_Testmap_weighted_50_no_diagonal_Euclidean_1,1.14,108,108,3839,109,Euclidean,Testmap_weighted_50,False,10,False
542,08062022_Testmap_weighted_50_no_diagonal_Euclidean_2,0.91,112,112,3960,113,Euclidean,Testmap_weighted_50,False,10,False
543,08062022_Testmap_weighted_50_no_diagonal_Euclidean_3,0.81,104,104,4009,105,Euclidean,Testmap_weighted_50,False,10,False
544,08062022_Testmap_weighted_50_no_diagonal_Euclidean_4,0.97,116,116,1172,117,Euclidean,Testmap_weighted_50,False,10,False
545,08062022_Testmap_weighted_50_no_diagonal_Euclidean_5,1.03,118,118,1203,119,Euclidean,Testmap_weighted_50,False,10,False
546,08062022_Testmap_weighted_50_no_diagonal_Euclidean_6,1.16,106,106,3857,107,Euclidean,Testmap_weighted_50,False,10,False
547,08062022_Testmap_weighted_50_no_diagonal_Euclidean_7,1.24,122,122,3807,123,Euclidean,Testmap_weighted_50,False,10,False
548,08062022_Testmap_weighted_50_no_diagonal_Euclidean_8,0.93,120,120,1036,121,Euclidean,Testmap_weighted_50,False,10,False
549,08062022_Testmap_weighted_50_no_diagonal_Euclidean_9,0.94,116,116,4248,117,Euclidean,Testmap_weighted_50,False,10,False
550,08062022_Testmap_weighted_50_no_diagonal_Chebyshev_0,1.0,110,110,960,111,Chebyshev,Testmap_weighted_50,False,10,False
551,08062022_Testmap_weighted_50_no_diagonal_Chebyshev_1,0.85,98,98,873,99,Chebyshev,Testmap_weighted_50,False,10,False
552,08062022_Testmap_weighted_50_no_diagonal_Chebyshev_2,0.81,98,98,826,99,Chebyshev,Testmap_weighted_50,False,10,False
553,08062022_Testmap_weighted_50_no_diagonal_Chebyshev_3,0.89,102,102,908,103,Chebyshev,Testmap_weighted_50,False,10,False
554,08062022_Testmap_weighted_50_no_diagonal_Chebyshev_4,0.98,122,122,4107,123,Chebyshev,Testmap_weighted_50,False,10,False
555,08062022_Testmap_weighted_50_no_diagonal_Chebyshev_5,0.91,112,112,3843,113,Chebyshev,Testmap_weighted_50,False,10,False
556,08062022_Testmap_weighted_50_no_diagonal_Chebyshev_6,0.98,102,102,886,103,Chebyshev,Testmap_weighted_50,False,10,False
557,08062022_Testmap_weighted_50_no_diagonal_Chebyshev_7,0.94,106,106,939,107,Chebyshev,Testmap_weighted_50,False,10,False
558,08062022_Testmap_weighted_50_no_diagonal_Chebyshev_8,0.92,108,108,952,109,Chebyshev,Testmap_weighted_50,False,10,False
559,08062022_Testmap_weighted_50_no_diagonal_Chebyshev_9,0.92,116,116,1041,117,Chebyshev,Testmap_weighted_50,False,10,False
560,08062022_Testmap_weighted_100_diagonal_None_0,9.64,241,241,1802,242,None,Testmap_weighted_100,True,10,False
561,08062022_Testmap_weighted_100_diagonal_None_1,0.23,23,23,3100,24,None,Testmap_weighted_100,True,10,False
562,08062022_Testmap_weighted_100_diagonal_None_2,0.17,23,23,3100,24,None,Testmap_weighted_100,True,10,False
563,08062022_Testmap_weighted_100_diagonal_None_3,8.7,207,207,1630,208,None,Testmap_weighted_100,True,10,False
564,08062022_Testmap_weighted_100_diagonal_None_4,0.21,23,23,3100,24,None,Testmap_weighted_100,True,10,False
565,08062022_Testmap_weighted_100_diagonal_None_5,9.44,214,214,1762,215,None,Testmap_weighted_100,True,10,False
566,08062022_Testmap_weighted_100_diagonal_None_6,9.06,227,227,1719,228,None,Testmap_weighted_100,True,10,False
567,08062022_Testmap_weighted_100_diagonal_None_7,8.06,207,207,1628,208,None,Testmap_weighted_100,True,10,False
568,08062022_Testmap_weighted_100_diagonal_None_8,0.15,23,23,3100,24,None,Testmap_weighted_100,True,10,False
569,08062022_Testmap_weighted_100_diagonal_None_9,0.21,23,23,3100,24,None,Testmap_weighted_100,True,10,False
570,08062022_Testmap_weighted_100_diagonal_Manhattan_0,7.58,207,207,1628,208,Manhattan,Testmap_weighted_100,True,10,False
571,08062022_Testmap_weighted_100_diagonal_Manhattan_1,8.2,216,216,4773,217,Manhattan,Testmap_weighted_100,True,10,False
572,08062022_Testmap_weighted_100_diagonal_Manhattan_2,7.89,207,207,1628,208,Manhattan,Testmap_weighted_100,True,10,False
573,08062022_Testmap_weighted_100_diagonal_Manhattan_3,1.99,57,57,3268,58,Manhattan,Testmap_weighted_100,True,10,False
574,08062022_Testmap_weighted_100_diagonal_Manhattan_4,11.54,214,214,1659,215,Manhattan,Testmap_weighted_100,True,10,False
575,08062022_Testmap_weighted_100_diagonal_Manhattan_5,13.41,215,215,1669,216,Manhattan,Testmap_weighted_100,True,10,False
576,08062022_Testmap_weighted_100_diagonal_Manhattan_6,8.48,209,209,1646,210,Manhattan,Testmap_weighted_100,True,10,False
577,08062022_Testmap_weighted_100_diagonal_Manhattan_7,8.21,211,211,1646,212,Manhattan,Testmap_weighted_100,True,10,False
578,08062022_Testmap_weighted_100_diagonal_Manhattan_8,8.62,217,217,1669,218,Manhattan,Testmap_weighted_100,True,10,False
579,08062022_Testmap_weighted_100_diagonal_Manhattan_9,8.48,210,210,1807,211,Manhattan,Testmap_weighted_100,True,10,False
580,08062022_Testmap_weighted_100_diagonal_Euclidean_0,8.32,214,214,1749,215,Euclidean,Testmap_weighted_100,True,10,False
581,08062022_Testmap_weighted_100_diagonal_Euclidean_1,7.54,209,209,1646,210,Euclidean,Testmap_weighted_100,True,10,False
582,08062022_Testmap_weighted_100_diagonal_Euclidean_2,0.15,23,23,3100,24,Euclidean,Testmap_weighted_100,True,10,False
583,08062022_Testmap_weighted_100_diagonal_Euclidean_3,7.95,212,212,1641,213,Euclidean,Testmap_weighted_100,True,10,False
584,08062022_Testmap_weighted_100_diagonal_Euclidean_4,7.93,207,207,1644,208,Euclidean,Testmap_weighted_100,True,10,False
585,08062022_Testmap_weighted_100_diagonal_Euclidean_5,7.74,207,207,1628,208,Euclidean,Testmap_weighted_100,True,10,False
586,08062022_Testmap_weighted_100_diagonal_Euclidean_6,8.35,219,219,1752,220,Euclidean,Testmap_weighted_100,True,10,False
587,08062022_Testmap_weighted_100_diagonal_Euclidean_7,0.21,23,23,3100,24,Euclidean,Testmap_weighted_100,True,10,False
588,08062022_Testmap_weighted_100_diagonal_Euclidean_8,8.61,242,242,1853,243,Euclidean,Testmap_weighted_100,True,10,False
589,08062022_Testmap_weighted_100_diagonal_Euclidean_9,8.78,214,214,1669,215,Euclidean,Testmap_weighted_100,True,10,False
590,08062022_Testmap_weighted_100_diagonal_Chebyshev_0,0.26,23,23,3100,24,Chebyshev,Testmap_weighted_100,True,10,False
591,08062022_Testmap_weighted_100_diagonal_Chebyshev_1,1.38,39,39,3178,40,Chebyshev,Testmap_weighted_100,True,10,False
592,08062022_Testmap_weighted_100_diagonal_Chebyshev_2,8.84,212,212,1659,213,Chebyshev,Testmap_weighted_100,True,10,False
593,08062022_Testmap_weighted_100_diagonal_Chebyshev_3,10.17,217,217,1807,218,Chebyshev,Testmap_weighted_100,True,10,False
594,08062022_Testmap_weighted_100_diagonal_Chebyshev_4,10.66,214,214,1669,215,Chebyshev,Testmap_weighted_100,True,10,False
595,08062022_Testmap_weighted_100_diagonal_Chebyshev_5,7.37,197,197,1651,198,Chebyshev,Testmap_weighted_100,True,10,False
596,08062022_Testmap_weighted_100_diagonal_Chebyshev_6,7.96,218,218,1837,219,Chebyshev,Testmap_weighted_100,True,10,False
597,08062022_Testmap_weighted_100_diagonal_Chebyshev_7,8.51,214,214,1767,215,Chebyshev,Testmap_weighted_100,True,10,False
598,08062022_Testmap_weighted_100_diagonal_Chebyshev_8,0.17,23,23,3100,24,Chebyshev,Testmap_weighted_100,True,10,False
599,08062022_Testmap_weighted_100_diagonal_Chebyshev_9,10.14,202,202,1712,203,Chebyshev,Testmap_weighted_100,True,10,False
600,08062022_Testmap_weighted_100_no_diagonal_None_0,0.41,36,36,3153,37,None,Testmap_weighted_100,False,10,False
601,08062022_Testmap_weighted_100_no_diagonal_None_1,10.02,262,262,2195,263,None,Testmap_weighted_100,False,10,False
602,08062022_Testmap_weighted_100_no_diagonal_None_2,11.02,308,308,2844,309,None,Testmap_weighted_100,False,10,False
603,08062022_Testmap_weighted_100_no_diagonal_None_3,0.35,36,36,3153,37,None,Testmap_weighted_100,False,10,False
604,08062022_Testmap_weighted_100_no_diagonal_None_4,0.26,36,36,3153,37,None,Testmap_weighted_100,False,10,False
605,08062022_Testmap_weighted_100_no_diagonal_None_5,8.84,250,250,2180,251,None,Testmap_weighted_100,False,10,False
606,08062022_Testmap_weighted_100_no_diagonal_None_6,10.19,310,310,2617,311,None,Testmap_weighted_100,False,10,False
607,08062022_Testmap_weighted_100_no_diagonal_None_7,9.21,268,268,2249,269,None,Testmap_weighted_100,False,10,False
608,08062022_Testmap_weighted_100_no_diagonal_None_8,9.56,278,278,2432,279,None,Testmap_weighted_100,False,10,False
609,08062022_Testmap_weighted_100_no_diagonal_None_9,8.62,262,262,2195,263,None,Testmap_weighted_100,False,10,False
610,08062022_Testmap_weighted_100_no_diagonal_Manhattan_0,9.41,278,278,2204,279,Manhattan,Testmap_weighted_100,False,10,False
611,08062022_Testmap_weighted_100_no_diagonal_Manhattan_1,219.94,276,276,2220,277,Manhattan,Testmap_weighted_100,False,10,False
612,08062022_Testmap_weighted_100_no_diagonal_Manhattan_2,9.27,258,258,2141,259,Manhattan,Testmap_weighted_100,False,10,False
613,08062022_Testmap_weighted_100_no_diagonal_Manhattan_3,8.75,266,266,2304,267,Manhattan,Testmap_weighted_100,False,10,False
614,08062022_Testmap_weighted_100_no_diagonal_Manhattan_4,10.66,278,278,5252,279,Manhattan,Testmap_weighted_100,False,10,False
615,08062022_Testmap_weighted_100_no_diagonal_Manhattan_5,8.59,258,258,2141,259,Manhattan,Testmap_weighted_100,False,10,False
616,08062022_Testmap_weighted_100_no_diagonal_Manhattan_6,8.88,272,272,2174,273,Manhattan,Testmap_weighted_100,False,10,False
617,08062022_Testmap_weighted_100_no_diagonal_Manhattan_7,0.31,36,36,12214,37,Manhattan,Testmap_weighted_100,False,10,False
618,08062022_Testmap_weighted_100_no_diagonal_Manhattan_8,0.25,36,36,3153,37,Manhattan,Testmap_weighted_100,False,10,False
619,08062022_Testmap_weighted_100_no_diagonal_Manhattan_9,9.15,304,304,2286,305,Manhattan,Testmap_weighted_100,False,10,False
620,08062022_Testmap_weighted_100_no_diagonal_Euclidean_0,8.52,262,262,2165,263,Euclidean,Testmap_weighted_100,False,10,False
621,08062022_Testmap_weighted_100_no_diagonal_Euclidean_1,0.35,36,36,3153,37,Euclidean,Testmap_weighted_100,False,10,False
622,08062022_Testmap_weighted_100_no_diagonal_Euclidean_2,0.86,36,36,3153,37,Euclidean,Testmap_weighted_100,False,10,False
623,08062022_Testmap_weighted_100_no_diagonal_Euclidean_3,8.41,258,258,2141,259,Euclidean,Testmap_weighted_100,False,10,False
624,08062022_Testmap_weighted_100_no_diagonal_Euclidean_4,0.64,36,36,3153,37,Euclidean,Testmap_weighted_100,False,10,False
625,08062022_Testmap_weighted_100_no_diagonal_Euclidean_5,8.66,260,260,2159,261,Euclidean,Testmap_weighted_100,False,10,False
626,08062022_Testmap_weighted_100_no_diagonal_Euclidean_6,0.31,36,36,3153,37,Euclidean,Testmap_weighted_100,False,10,False
627,08062022_Testmap_weighted_100_no_diagonal_Euclidean_7,8.45,260,260,2157,261,Euclidean,Testmap_weighted_100,False,10,False
628,08062022_Testmap_weighted_100_no_diagonal_Euclidean_8,8.6,268,268,2191,269,Euclidean,Testmap_weighted_100,False,10,False
629,08062022_Testmap_weighted_100_no_diagonal_Euclidean_9,0.31,36,36,3161,37,Euclidean,Testmap_weighted_100,False,10,False
630,08062022_Testmap_weighted_100_no_diagonal_Chebyshev_0,8.92,272,272,2219,273,Chebyshev,Testmap_weighted_100,False,10,False
631,08062022_Testmap_weighted_100_no_diagonal_Chebyshev_1,0.86,36,36,3153,37,Chebyshev,Testmap_weighted_100,False,10,False
632,08062022_Testmap_weighted_100_no_diagonal_Chebyshev_2,0.27,36,36,3153,37,Chebyshev,Testmap_weighted_100,False,10,False
633,08062022_Testmap_weighted_100_no_diagonal_Chebyshev_3,10.79,296,296,8535,297,Chebyshev,Testmap_weighted_100,False,10,False
634,08062022_Testmap_weighted_100_no_diagonal_Chebyshev_4,8.5,266,266,2204,267,Chebyshev,Testmap_weighted_100,False,10,False
635,08062022_Testmap_weighted_100_no_diagonal_Chebyshev_5,8.9,258,258,2141,259,Chebyshev,Testmap_weighted_100,False,10,False
636,08062022_Testmap_weighted_100_no_diagonal_Chebyshev_6,8.75,262,262,2161,263,Chebyshev,Testmap_weighted_100,False,10,False
637,08062022_Testmap_weighted_100_no_diagonal_Chebyshev_7,9.41,264,264,2213,265,Chebyshev,Testmap_weighted_100,False,10,False
638,08062022_Testmap_weighted_100_no_diagonal_Chebyshev_8,10.41,310,310,2496,311,Chebyshev,Testmap_weighted_100,False,10,False
639,08062022_Testmap_weighted_100_no_diagonal_Chebyshev_9,9.6,270,270,2247,271,Chebyshev,Testmap_weighted_100,False,10,False
640,08062022_Testmap_weighted_25_diagonal_None_0,0.14,56,56,12386,57,None,Testmap_weighted_25,True,10,False
641,08062022_Testmap_weighted_25_diagonal_None_1,0.11,43,43,9233,44,None,Testmap_weighted_25,True,10,False
642,08062022_Testmap_weighted_25_diagonal_None_2,0.07,25,25,9140,26,None,Testmap_weighted_25,True,10,False
643,08062022_Testmap_weighted_25_diagonal_None_3,0.16,28,28,9137,29,None,Testmap_weighted_25,True,10,False
644,08062022_Testmap_weighted_25_diagonal_None_4,0.08,28,28,9167,29,None,Testmap_weighted_25,True,10,False
645,08062022_Testmap_weighted_25_diagonal_None_5,0.12,42,42,6304,43,None,Testmap_weighted_25,True,10,False
646,08062022_Testmap_weighted_25_diagonal_None_6,0.09,32,32,9237,33,None,Testmap_weighted_25,True,10,False
647,08062022_Testmap_weighted_25_diagonal_None_7,0.17,60,60,15475,61,None,Testmap_weighted_25,True,10,False
648,08062022_Testmap_weighted_25_diagonal_None_8,0.12,40,40,9265,41,None,Testmap_weighted_25,True,10,False
649,08062022_Testmap_weighted_25_diagonal_None_9,0.14,48,48,9385,49,None,Testmap_weighted_25,True,10,False
650,08062022_Testmap_weighted_25_diagonal_Manhattan_0,0.11,42,42,6411,43,Manhattan,Testmap_weighted_25,True,10,False
651,08062022_Testmap_weighted_25_diagonal_Manhattan_1,0.11,40,40,6300,41,Manhattan,Testmap_weighted_25,True,10,False
652,08062022_Testmap_weighted_25_diagonal_Manhattan_2,0.14,48,48,12386,49,Manhattan,Testmap_weighted_25,True,10,False
653,08062022_Testmap_weighted_25_diagonal_Manhattan_3,0.16,40,40,6407,41,Manhattan,Testmap_weighted_25,True,10,False
654,08062022_Testmap_weighted_25_diagonal_Manhattan_4,0.18,57,57,15346,58,Manhattan,Testmap_weighted_25,True,10,False
655,08062022_Testmap_weighted_25_diagonal_Manhattan_5,0.14,42,42,6429,43,Manhattan,Testmap_weighted_25,True,10,False
656,08062022_Testmap_weighted_25_diagonal_Manhattan_6,0.14,40,40,9273,41,Manhattan,Testmap_weighted_25,True,10,False
657,08062022_Testmap_weighted_25_diagonal_Manhattan_7,0.08,29,29,9263,30,Manhattan,Testmap_weighted_25,True,10,False
658,08062022_Testmap_weighted_25_diagonal_Manhattan_8,0.12,43,43,15345,44,Manhattan,Testmap_weighted_25,True,10,False
659,08062022_Testmap_weighted_25_diagonal_Manhattan_9,0.14,51,51,12346,52,Manhattan,Testmap_weighted_25,True,10,False
660,08062022_Testmap_weighted_25_diagonal_Euclidean_0,0.17,61,61,12453,62,Euclidean,Testmap_weighted_25,True,10,False
661,08062022_Testmap_weighted_25_diagonal_Euclidean_1,0.13,46,46,9327,47,Euclidean,Testmap_weighted_25,True,10,False
662,08062022_Testmap_weighted_25_diagonal_Euclidean_2,0.17,54,54,6508,55,Euclidean,Testmap_weighted_25,True,10,False
663,08062022_Testmap_weighted_25_diagonal_Euclidean_3,0.14,51,51,15411,52,Euclidean,Testmap_weighted_25,True,10,False
664,08062022_Testmap_weighted_25_diagonal_Euclidean_4,0.14,49,49,3332,50,Euclidean,Testmap_weighted_25,True,10,False
665,08062022_Testmap_weighted_25_diagonal_Euclidean_5,0.11,32,32,12186,33,Euclidean,Testmap_weighted_25,True,10,False
666,08062022_Testmap_weighted_25_diagonal_Euclidean_6,0.11,38,38,6200,39,Euclidean,Testmap_weighted_25,True,10,False
667,08062022_Testmap_weighted_25_diagonal_Euclidean_7,0.14,39,39,9174,40,Euclidean,Testmap_weighted_25,True,10,False
668,08062022_Testmap_weighted_25_diagonal_Euclidean_8,0.13,42,42,6324,43,Euclidean,Testmap_weighted_25,True,10,False
669,08062022_Testmap_weighted_25_diagonal_Euclidean_9,0.1,39,39,6209,40,Euclidean,Testmap_weighted_25,True,10,False
670,08062022_Testmap_weighted_25_diagonal_Chebyshev_0,0.14,47,47,9324,48,Chebyshev,Testmap_weighted_25,True,10,False
671,08062022_Testmap_weighted_25_diagonal_Chebyshev_1,0.18,64,64,15486,65,Chebyshev,Testmap_weighted_25,True,10,False
672,08062022_Testmap_weighted_25_diagonal_Chebyshev_2,0.14,49,49,3322,50,Chebyshev,Testmap_weighted_25,True,10,False
673,08062022_Testmap_weighted_25_diagonal_Chebyshev_3,0.48,159,159,7429,160,Chebyshev,Testmap_weighted_25,True,10,False
674,08062022_Testmap_weighted_25_diagonal_Chebyshev_4,0.18,57,57,6395,58,Chebyshev,Testmap_weighted_25,True,10,False
675,08062022_Testmap_weighted_25_diagonal_Chebyshev_5,0.12,42,42,21279,43,Chebyshev,Testmap_weighted_25,True,10,False
676,08062022_Testmap_weighted_25_diagonal_Chebyshev_6,0.22,76,76,10077,77,Chebyshev,Testmap_weighted_25,True,10,False
677,08062022_Testmap_weighted_25_diagonal_Chebyshev_7,0.1,34,34,12478,35,Chebyshev,Testmap_weighted_25,True,10,False
678,08062022_Testmap_weighted_25_diagonal_Chebyshev_8,0.19,62,62,6440,63,Chebyshev,Testmap_weighted_25,True,10,False
679,08062022_Testmap_weighted_25_diagonal_Chebyshev_9,0.16,54,54,6469,55,Chebyshev,Testmap_weighted_25,True,10,False
680,08062022_Testmap_weighted_25_no_diagonal_None_0,0.13,48,48,9511,49,None,Testmap_weighted_25,False,10,False
681,08062022_Testmap_weighted_25_no_diagonal_None_1,0.2,74,74,18659,75,None,Testmap_weighted_25,False,10,False
682,08062022_Testmap_weighted_25_no_diagonal_None_2,0.24,88,88,6922,89,None,Testmap_weighted_25,False,10,False
683,08062022_Testmap_weighted_25_no_diagonal_None_3,0.16,56,56,21319,57,None,Testmap_weighted_25,False,10,False
684,08062022_Testmap_weighted_25_no_diagonal_None_4,0.14,50,50,15295,51,None,Testmap_weighted_25,False,10,False
685,08062022_Testmap_weighted_25_no_diagonal_None_5,0.23,84,84,18514,85,None,Testmap_weighted_25,False,10,False
686,08062022_Testmap_weighted_25_no_diagonal_None_6,0.32,110,110,18754,111,None,Testmap_weighted_25,False,10,False
687,08062022_Testmap_weighted_25_no_diagonal_None_7,0.16,52,52,6477,53,None,Testmap_weighted_25,False,10,False
688,08062022_Testmap_weighted_25_no_diagonal_None_8,0.3,98,98,12665,99,None,Testmap_weighted_25,False,10,False
689,08062022_Testmap_weighted_25_no_diagonal_None_9,0.16,56,56,6316,57,None,Testmap_weighted_25,False,10,False
690,08062022_Testmap_weighted_25_no_diagonal_Manhattan_0,0.19,60,60,9369,61,Manhattan,Testmap_weighted_25,False,10,False
691,08062022_Testmap_weighted_25_no_diagonal_Manhattan_1,0.15,52,52,15251,53,Manhattan,Testmap_weighted_25,False,10,False
692,08062022_Testmap_weighted_25_no_diagonal_Manhattan_2,0.14,52,52,6475,53,Manhattan,Testmap_weighted_25,False,10,False
693,08062022_Testmap_weighted_25_no_diagonal_Manhattan_3,0.15,50,50,9502,51,Manhattan,Testmap_weighted_25,False,10,False
694,08062022_Testmap_weighted_25_no_diagonal_Manhattan_4,0.2,72,72,6751,73,Manhattan,Testmap_weighted_25,False,10,False
695,08062022_Testmap_weighted_25_no_diagonal_Manhattan_5,0.21,76,76,3569,77,Manhattan,Testmap_weighted_25,False,10,False
696,08062022_Testmap_weighted_25_no_diagonal_Manhattan_6,0.2,68,68,15548,69,Manhattan,Testmap_weighted_25,False,10,False
697,08062022_Testmap_weighted_25_no_diagonal_Manhattan_7,0.15,54,54,3383,55,Manhattan,Testmap_weighted_25,False,10,False
698,08062022_Testmap_weighted_25_no_diagonal_Manhattan_8,0.16,54,54,21253,55,Manhattan,Testmap_weighted_25,False,10,False
699,08062022_Testmap_weighted_25_no_diagonal_Manhattan_9,0.21,72,72,3511,73,Manhattan,Testmap_weighted_25,False,10,False
700,08062022_Testmap_weighted_25_no_diagonal_Euclidean_0,0.15,48,48,12340,49,Euclidean,Testmap_weighted_25,False,10,False
701,08062022_Testmap_weighted_25_no_diagonal_Euclidean_1,0.16,56,56,21343,57,Euclidean,Testmap_weighted_25,False,10,False
702,08062022_Testmap_weighted_25_no_diagonal_Euclidean_2,0.19,66,66,6444,67,Euclidean,Testmap_weighted_25,False,10,False
703,08062022_Testmap_weighted_25_no_diagonal_Euclidean_3,0.46,128,128,19100,129,Euclidean,Testmap_weighted_25,False,10,False
704,08062022_Testmap_weighted_25_no_diagonal_Euclidean_4,0.22,76,76,18529,77,Euclidean,Testmap_weighted_25,False,10,False
705,08062022_Testmap_weighted_25_no_diagonal_Euclidean_5,0.24,84,84,9707,85,Euclidean,Testmap_weighted_25,False,10,False
706,08062022_Testmap_weighted_25_no_diagonal_Euclidean_6,0.6,172,172,4948,173,Euclidean,Testmap_weighted_25,False,10,False
707,08062022_Testmap_weighted_25_no_diagonal_Euclidean_7,0.23,78,78,9616,79,Euclidean,Testmap_weighted_25,False,10,False
708,08062022_Testmap_weighted_25_no_diagonal_Euclidean_8,0.19,72,72,6520,73,Euclidean,Testmap_weighted_25,False,10,False
709,08062022_Testmap_weighted_25_no_diagonal_Euclidean_9,0.19,72,72,3603,73,Euclidean,Testmap_weighted_25,False,10,False
710,08062022_Testmap_weighted_25_no_diagonal_Chebyshev_0,0.2,74,74,6591,75,Chebyshev,Testmap_weighted_25,False,10,False
711,08062022_Testmap_weighted_25_no_diagonal_Chebyshev_1,0.32,120,120,25419,121,Chebyshev,Testmap_weighted_25,False,10,False
712,08062022_Testmap_weighted_25_no_diagonal_Chebyshev_2,0.17,58,58,6601,59,Chebyshev,Testmap_weighted_25,False,10,False
713,08062022_Testmap_weighted_25_no_diagonal_Chebyshev_3,0.2,72,72,9413,73,Chebyshev,Testmap_weighted_25,False,10,False
714,08062022_Testmap_weighted_25_no_diagonal_Chebyshev_4,0.18,60,60,3549,61,Chebyshev,Testmap_weighted_25,False,10,False
715,08062022_Testmap_weighted_25_no_diagonal_Chebyshev_5,0.22,70,70,6684,71,Chebyshev,Testmap_weighted_25,False,10,False
716,08062022_Testmap_weighted_25_no_diagonal_Chebyshev_6,0.21,72,72,3636,73,Chebyshev,Testmap_weighted_25,False,10,False
717,08062022_Testmap_weighted_25_no_diagonal_Chebyshev_7,0.2,66,66,12632,67,Chebyshev,Testmap_weighted_25,False,10,False
718,08062022_Testmap_weighted_25_no_diagonal_Chebyshev_8,0.22,80,80,21750,81,Chebyshev,Testmap_weighted_25,False,10,False
719,08062022_Testmap_weighted_25_no_diagonal_Chebyshev_9,0.19,64,64,9433,65,Chebyshev,Testmap_weighted_25,False,10,False
720,09062022_Testmap_weighted_25_diagonal_None_0,0.33,106,106,15866,107,None,Testmap_weighted_25,True,3,False
721,09062022_Testmap_weighted_25_diagonal_None_1,0.16,48,48,6318,49,None,Testmap_weighted_25,True,3,False
722,09062022_Testmap_weighted_25_diagonal_None_2,0.17,57,57,3402,58,None,Testmap_weighted_25,True,3,False
723,09062022_Testmap_weighted_25_diagonal_None_3,0.11,39,39,3284,40,None,Testmap_weighted_25,True,3,False
724,09062022_Testmap_weighted_25_diagonal_None_4,0.12,43,43,3276,44,None,Testmap_weighted_25,True,3,False
725,09062022_Testmap_weighted_25_diagonal_None_5,0.12,44,44,3303,45,None,Testmap_weighted_25,True,3,False
726,09062022_Testmap_weighted_25_diagonal_None_6,0.25,87,87,3700,88,None,Testmap_weighted_25,True,3,False
727,09062022_Testmap_weighted_25_diagonal_None_7,0.12,43,43,3276,44,None,Testmap_weighted_25,True,3,False
728,09062022_Testmap_weighted_25_diagonal_None_8,0.17,60,60,3441,61,None,Testmap_weighted_25,True,3,False
729,09062022_Testmap_weighted_25_diagonal_None_9,0.15,54,54,3379,55,None,Testmap_weighted_25,True,3,False
730,09062022_Testmap_weighted_25_diagonal_Manhattan_0,0.12,43,43,6311,44,Manhattan,Testmap_weighted_25,True,3,False
731,09062022_Testmap_weighted_25_diagonal_Manhattan_1,0.11,41,41,3302,42,Manhattan,Testmap_weighted_25,True,3,False
